Image,Window,R,G,B
64.jpg,H_40,71.815625,151.984375,189.726875
64.jpg,H_60,49.19375,134.303125,170.4675
64.jpg,H_80,27.7525,90.93,113.004375
65.jpg,W_Ref,148.261875,174.815625,160.574375
65.jpg,B_Ref,19.04375,18.142500000000002,17.004375
65.jpg,H_20,83.91250000000001,148.756875,167.57750000000001
65.jpg,H_40,72.36,151.89625,190.150625
65.jpg,H_60,48.53625,134.264375,170.428125
65.jpg,H_80,27.586875,91.013125,113.95625
66.jpg,W_Ref,148.473125,174.711875,159.875625
66.jpg,B_Ref,19.081875,18.439375000000002,15.886875
66.jpg,H_20,84.74062500000001,148.545625,167.818125
66.jpg,H_40,72.081875,151.51375000000002,190.1825
66.jpg,H_60,48.42375,134.56187500000001,171.1575
66.jpg,H_80,27.7575,91.079375,114.316875
67.jpg,W_Ref,147.365625,173.7575,160.33125
67.jpg,B_Ref,19.359375,18.009375000000002,15.668750000000001
67.jpg,H_20,83.948125,148.04500000000002,167.576875
67.jpg,H_40,71.55125,151.78375,189.59312500000001
67.jpg,H_60,48.450625,134.480625,170.385
67.jpg,H_80,26.806875,91.811875,113.47500000000001
68.jpg,W_Ref,149.45250000000001,176.759375,160.99125
68.jpg,B_Ref,20.56375,17.731875,14.37625
68.jpg,H_20,84.63,147.771875,167.503125
68.jpg,H_40,71.930625,151.663125,190.12125
68.jpg,H_60,49.63375,133.950625,170.9225
68.jpg,H_80,27.076875,91.165,112.671875
69.jpg,W_Ref,146.066875,172.695625,157.9625
69.jpg,B_Ref,18.26,18.2825,15.646875
69.jpg,H_20,83.85625,147.99,167.673125
69.jpg,H_40,69.22562500000001,151.991875,190.316875
69.jpg,H_60,49.454375,134.34187500000002,170.894375
69.jpg,H_80,27.88375,91.153125,112.52250000000001
70.jpg,W_Ref,145.833125,173.025625,158.105625
70.jpg,B_Ref,18.09625,18.485625,15.35125
70.jpg,H_20,82.909375,147.7475,168.670625
70.jpg,H_40,69.20875,151.97375,190.84062500000002
70.jpg,H_60,48.433125000000004,134.12437500000001,170.4725
70.jpg,H_80,27.815,91.06875000000001,112.24625
71.jpg,W_Ref,147.589375,174.74375,160.18562500000002
71.jpg,B_Ref,18.4875,18.57,13.58375
71.jpg,H_20,84.376875,147.025,164.79875
71.jpg,H_40,71.81375,152.48250000000002,190.3375
71.jpg,H_60,49.726875,135.534375,172.67000000000002
71.jpg,H_80,28.636875,93.056875,114.809375
72.jpg,W_Ref,146.90375,173.510625,159.868125
72.jpg,B_Ref,18.86,18.508125,14.599375
72.jpg,H_20,85.11125,146.8725,163.61375
72.jpg,H_40,72.9825,151.90437500000002,187.229375
72.jpg,H_60,50.111875,135.28625,172.171875
72.jpg,H_80,29.291875,93.233125,115.175
73.jpg,W_Ref,145.516875,172.55875,157.505625
73.jpg,B_Ref,19.065625,18.516875,13.43375
73.jpg,H_20,85.16,147.00375,164.580625
73.jpg,H_40,71.73,152.015625,189.67875
73.jpg,H_60,50.02375,135.1675,172.948125
73.jpg,H_80,28.349375000000002,93.08125,117.341875
74.jpg,W_Ref,145.74875,173.85375,158.958125
74.jpg,B_Ref,20.03375,18.166875,14.72
74.jpg,H_20,83.816875,147.830625,168.3225
74.jpg,H_40,71.825625,151.508125,188.504375
74.jpg,H_60,48.87625,134.359375,170.77875
74.jpg,H_80,27.556875,90.8475,112.338125
75.jpg,W_Ref,145.67375,172.755,157.69875
75.jpg,B_Ref,18.271250000000002,18.473125,15.11375
75.jpg,H_20,84.05375000000001,148.28875,167.18
75.jpg,H_40,70.755625,151.925,190.53625
75.jpg,H_60,49.034375000000004,134.15375,170.32125
75.jpg,H_80,27.642500000000002,91.098125,113.675625
76.jpg,W_Ref,147.46125,173.7925,158.668125
76.jpg,B_Ref,19.740000000000002,17.88625,15.590625000000001
76.jpg,H_20,84.4575,147.77625,167.676875
76.jpg,H_40,71.67625,151.469375,189.950625
76.jpg,H_60,48.071875,134.42875,171.760625
76.jpg,H_80,26.37625,91.49875,112.625625
77.jpg,W_Ref,147.37187500000002,174.448125,159.261875
77.jpg,B_Ref,18.450625,18.358125,15.306875
77.jpg,H_20,84.32875,147.983125,167.0025
